# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548265363.61830 0.543382 -1.56387 1.84934 -0.115123 -0.0828293 -0.0880395 0.985969
1548265363.65189 0.544291 -1.56372 1.85063 -0.115277 -0.079804 -0.0918364 0.985854
1548265363.68519 0.545108 -1.56371 1.85184 -0.116152 -0.0784124 -0.0931976 0.985735
1548265363.71849 0.546068 -1.56368 1.85297 -0.116683 -0.0772403 -0.092172 0.985862
1548265363.75155 0.54724 -1.56372 1.85388 -0.117435 -0.0768677 -0.0937705 0.985651
1548265363.78505 0.548371 -1.56414 1.85471 -0.117789 -0.0774412 -0.0928888 0.985647
1548265363.81870 0.549581 -1.5648 1.85602 -0.116206 -0.0757495 -0.0904706 0.986191
1548265363.85205 0.550421 -1.56552 1.85759 -0.11623 -0.076122 -0.0880302 0.986381
1548265363.88543 0.551098 -1.56651 1.86011 -0.116655 -0.0783675 -0.0877771 0.986177
1548265363.91878 0.551284 -1.56761 1.86296 -0.116506 -0.0763759 -0.0884341 0.986292
1548265363.95208 0.550833 -1.56855 1.86601 -0.117813 -0.0778055 -0.0883225 0.986035
1548265363.98533 0.55068 -1.56957 1.86934 -0.118128 -0.0791093 -0.0874957 0.985968
1548265364.01834 0.550544 -1.5706 1.87269 -0.118207 -0.0791582 -0.0842853 0.986234
1548265364.05209 0.550506 -1.57167 1.87603 -0.118522 -0.080661 -0.0829025 0.986191
1548265364.08530 0.550474 -1.57257 1.87912 -0.121278 -0.082365 -0.0842507 0.985601
1548265364.11856 0.551146 -1.57362 1.88267 -0.119274 -0.0802661 -0.0859981 0.985868
1548265364.15207 0.55125 -1.57412 1.88573 -0.129814 -0.0743735 -0.0851367 0.985073
1548265364.18553 0.551732 -1.57384 1.88838 -0.122984 -0.0809265 -0.0840179 0.985529
1548265364.21854 0.552125 -1.57353 1.89136 -0.123483 -0.0813956 -0.0846731 0.985372
1548265364.25162 0.552418 -1.57307 1.89414 -0.127343 -0.0822367 -0.0866618 0.984637
1548265364.28499 0.552017 -1.57262 1.89711 -0.126759 -0.084969 -0.085306 0.984599
1548265364.31845 0.551774 -1.57235 1.90052 -0.135621 -0.0839521 -0.0784368 0.984077
1548265364.35177 0.551644 -1.57168 1.90415 -0.131393 -0.0868257 -0.0832028 0.984009
1548265364.38524 0.55121 -1.5716 1.90769 -0.132959 -0.0861719 -0.0819435 0.983962
1548265364.41849 0.551093 -1.57204 1.91193 -0.1346 -0.0879151 -0.0844838 0.98337
1548265364.45191 0.551326 -1.57244 1.91614 -0.136531 -0.0881316 -0.0839414 0.983131
1548265364.48502 0.551215 -1.57343 1.92047 -0.147371 -0.0807195 -0.0854759 0.982069
1548265364.51816 0.551729 -1.57379 1.92454 -0.141744 -0.0875545 -0.085821 0.982282
1548265364.55182 0.552001 -1.57534 1.92913 -0.141339 -0.0861452 -0.0865555 0.9824
1548265364.58532 0.552624 -1.57637 1.9335 -0.144313 -0.0859583 -0.090885 0.981593
1548265364.61836 0.553684 -1.5783 1.93794 -0.145237 -0.0871444 -0.088865 0.981537
1548265364.65205 0.554946 -1.58073 1.94173 -0.144862 -0.0864834 -0.0857053 0.981932
1548265364.68519 0.55634 -1.58466 1.94511 -0.146169 -0.0841527 -0.0883644 0.981705
1548265364.71863 0.557812 -1.58922 1.94779 -0.145957 -0.082583 -0.0906275 0.981664
1548265364.75228 0.557923 -1.59648 1.9507 -0.170518 -0.0727956 -0.0990221 0.97766
1548265364.78541 0.56076 -1.6026 1.9507 -0.141182 -0.077307 -0.0986707 0.982016
1548265364.81840 0.561315 -1.61015 1.9512 -0.136238 -0.07701 -0.102105 0.982387
1548265364.85186 0.562157 -1.61687 1.95035 -0.137854 -0.075548 -0.0976723 0.982725
